id,fad,imagebind_score,insync,kld
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_7,4.644837664430522,0.27316463310439315,0.06468468468468466,2.0035563975841075
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_8,4.546835039397974,0.2781037216586572,0.06801801801801802,1.9590501939928209
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_9,4.399794250399085,0.2771915307788698,0.06504504504504502,1.9533978436444257
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_10,4.5382003049228405,0.2775531012598459,0.0644144144144144,1.990861662443694
