id,fad,imagebind_score,insync,kld
as-4cb-llama-ib_04_cfg_scale_4,12.015596752540427,0.12909107790790028,0.2809909909909913,2.8496029965512384
as-4cb-llama-ib_04_cfg_scale_1,13.516050252685105,0.0727999831340066,0.2906306306306307,3.0249223038956927
as-4cb-llama-ib_04_cfg_scale_2,12.061523394932294,0.101928377915845,0.2845945945945948,2.8621483605187223
as-4cb-llama-ib_04_cfg_scale_3,11.985592577698025,0.11622191818078628,0.2616216216216219,2.8415431667018582
