experiment,fad,imagebind_score,insync,kld
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_6:generated_samples_24-07-30T09-23-10,5.47334141880098,0.25776050521715266,0.31351351351351364,2.5669014045784064
