id,fad,imagebind_score,insync,kld
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_1,11.372417608085803,0.16969589448726927,0.2935135135135137,2.842435379715653
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_1.5,8.523175725187349,0.2137145977031003,0.29351351351351374,2.6728860391152875
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_2,7.096617116331659,0.23261174239755214,0.29054054054054074,2.7275442312429616
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_2.5,6.480853808439188,0.24373626018966643,0.2893693693693696,2.651059427347269
vgg-9cb-llama-concat_feats-ib_04_cfg_scale_3,6.0763107647265855,0.25050633620839935,0.29612612612612627,2.6410408088752817
